,md,hour,Log_203_step,Log_202_step,Log_201_step,Log_205_step,Log_204_step,Log_206_step,Log_207_step,Log_203_step_j,Log_202_step_j,Log_201_step_j,Log_205_step_j,Log_204_step_j,Log_206_step_j,Log_207_step_j
19,2022-07-09 03:10:00,3,18.27114919354839,17.956149193548388,18.071149193548386,15.856149193548386,16.243149193548387,14.977149193548387,13.374149193548387,18.165790322580648,17.850790322580647,17.965790322580645,15.750790322580645,16.137790322580646,14.871790322580646,13.268790322580646
20,2022-07-09 03:20:00,3,18.176149193548387,17.956149193548388,17.880149193548387,15.474149193548387,16.052149193548388,15.836149193548387,13.566149193548387,18.070790322580645,17.850790322580647,17.774790322580646,15.368790322580645,15.946790322580647,15.730790322580646,13.460790322580646
21,2022-07-09 03:30:00,3,17.89014919354839,17.76514919354839,17.405149193548386,15.474149193548387,15.861149193548385,15.645149193548388,13.758149193548388,17.784790322580648,17.659790322580648,17.299790322580645,15.368790322580645,15.755790322580644,15.539790322580647,13.652790322580646
22,2022-07-09 03:40:00,3,17.60514919354839,17.290149193548388,16.929149193548387,15.570149193548387,15.575149193548388,15.359149193548388,13.854149193548388,17.499790322580647,17.184790322580646,16.823790322580646,15.464790322580646,15.469790322580646,15.253790322580647,13.748790322580646
23,2022-07-09 03:50:00,3,17.51014919354839,17.09914919354839,16.834149193548388,15.283149193548388,15.480149193548387,14.881149193548387,13.662149193548387,17.40479032258065,16.993790322580647,16.728790322580647,15.177790322580647,15.374790322580646,14.775790322580646,13.556790322580646
24,2022-07-09 04:00:00,4,17.60514919354839,17.004149193548386,16.929149193548387,15.092149193548387,15.384149193548387,14.977149193548387,13.662149193548387,17.499790322580647,16.898790322580645,16.823790322580646,14.986790322580646,15.278790322580646,14.871790322580646,13.556790322580646
25,2022-07-09 04:10:00,4,17.51014919354839,17.004149193548386,17.024149193548386,15.092149193548387,15.289149193548388,14.690149193548388,13.470149193548387,17.40479032258065,16.898790322580645,16.918790322580644,14.986790322580646,15.183790322580647,14.584790322580647,13.364790322580646
26,2022-07-09 04:20:00,4,17.51014919354839,16.909149193548387,17.119149193548388,14.901149193548386,15.384149193548387,14.403149193548387,13.566149193548387,17.40479032258065,16.803790322580646,17.013790322580647,14.795790322580645,15.278790322580646,14.297790322580646,13.460790322580646
27,2022-07-09 04:30:00,4,17.415149193548388,16.909149193548387,17.119149193548388,14.806149193548388,15.289149193548388,14.499149193548387,13.854149193548388,17.309790322580646,16.803790322580646,17.013790322580647,14.700790322580646,15.183790322580647,14.393790322580646,13.748790322580646
28,2022-07-09 04:40:00,4,17.22514919354839,16.81414919354839,17.024149193548386,14.710149193548387,15.289149193548388,14.307149193548387,13.662149193548387,17.11979032258065,16.708790322580647,16.918790322580644,14.604790322580646,15.183790322580647,14.201790322580646,13.556790322580646
29,2022-07-09 04:50:00,4,17.22514919354839,16.81414919354839,17.024149193548386,14.519149193548387,15.193149193548388,14.115149193548387,13.566149193548387,17.11979032258065,16.708790322580647,16.918790322580644,14.413790322580645,15.087790322580647,14.009790322580645,13.460790322580646
30,2022-07-09 05:00:00,5,17.22514919354839,16.81414919354839,16.929149193548387,14.231149193548386,15.193149193548388,13.924149193548388,13.085149193548387,17.11979032258065,16.708790322580647,16.823790322580646,14.125790322580645,15.087790322580647,13.818790322580647,12.979790322580646
31,2022-07-09 05:10:00,5,17.12914919354839,16.719149193548386,16.643149193548386,14.327149193548387,15.002149193548387,13.636149193548388,12.410149193548387,17.02379032258065,16.613790322580645,16.537790322580644,14.221790322580645,14.896790322580646,13.530790322580646,12.304790322580645
32,2022-07-09 05:20:00,5,17.034149193548387,16.719149193548386,16.643149193548386,14.231149193548386,14.907149193548387,13.444149193548387,12.314149193548387,16.928790322580646,16.613790322580645,16.537790322580644,14.125790322580645,14.801790322580645,13.338790322580646,12.208790322580645
33,2022-07-09 05:30:00,5,16.93914919354839,16.623149193548386,16.548149193548387,14.135149193548386,15.289149193548388,13.444149193548387,12.217149193548387,16.833790322580647,16.517790322580645,16.442790322580645,14.029790322580645,15.183790322580647,13.338790322580646,12.111790322580646
34,2022-07-09 05:40:00,5,16.749149193548387,16.338149193548386,16.548149193548387,13.752149193548387,15.098149193548387,13.444149193548387,12.410149193548387,16.643790322580646,16.232790322580644,16.442790322580645,13.646790322580646,14.992790322580646,13.338790322580646,12.304790322580645
35,2022-07-09 05:50:00,5,16.46314919354839,16.147149193548387,16.358149193548385,13.944149193548387,14.620149193548388,13.540149193548388,12.603149193548386,16.357790322580648,16.041790322580646,16.252790322580644,13.838790322580646,14.514790322580646,13.434790322580646,12.497790322580645
36,2022-07-09 06:00:00,6,16.177149193548388,15.957149193548386,16.072149193548388,13.656149193548387,14.141149193548387,13.924149193548388,13.278149193548387,16.071790322580647,15.851790322580644,15.966790322580646,13.550790322580646,14.035790322580645,13.818790322580647,13.172790322580646
37,2022-07-09 06:10:00,6,15.891149193548385,15.766149193548387,15.881149193548385,13.560149193548387,13.854149193548388,14.115149193548387,13.566149193548387,15.785790322580644,15.660790322580645,15.775790322580644,13.454790322580646,13.748790322580646,14.009790322580645,13.460790322580646
38,2022-07-09 06:20:00,6,15.701149193548387,15.766149193548387,15.786149193548386,14.040149193548388,13.662149193548387,14.786149193548388,13.854149193548388,15.595790322580646,15.660790322580645,15.680790322580645,13.934790322580646,13.556790322580646,14.680790322580647,13.748790322580646
39,2022-07-09 06:30:00,6,15.605149193548387,15.671149193548388,15.500149193548387,14.327149193548387,13.566149193548387,15.263149193548388,13.950149193548388,15.499790322580646,15.565790322580646,15.394790322580645,14.221790322580645,13.460790322580646,15.157790322580647,13.844790322580646
40,2022-07-09 06:40:00,6,15.891149193548385,15.671149193548388,15.595149193548387,14.231149193548386,13.662149193548387,15.263149193548388,14.141149193548387,15.785790322580644,15.565790322580646,15.489790322580646,14.125790322580645,13.556790322580646,15.157790322580647,14.035790322580645
41,2022-07-09 06:50:00,6,15.987149193548385,15.766149193548387,15.786149193548386,14.231149193548386,13.950149193548388,15.168149193548388,14.237149193548387,15.881790322580644,15.660790322580645,15.680790322580645,14.125790322580645,13.844790322580646,15.062790322580646,14.131790322580645
42,2022-07-09 07:00:00,7,15.891149193548385,15.957149193548386,15.977149193548385,14.231149193548386,14.237149193548387,15.168149193548388,14.524149193548388,15.785790322580644,15.851790322580644,15.871790322580644,14.125790322580645,14.131790322580645,15.062790322580646,14.418790322580646
43,2022-07-09 07:10:00,7,15.987149193548385,16.052149193548388,16.263149193548387,14.519149193548387,14.620149193548388,15.454149193548387,14.907149193548387,15.881790322580644,15.946790322580647,16.157790322580645,14.413790322580645,14.514790322580646,15.348790322580646,14.801790322580645
44,2022-07-09 07:20:00,7,15.987149193548385,16.243149193548387,16.453149193548388,15.379149193548388,15.002149193548387,15.741149193548388,15.289149193548388,15.881790322580644,16.137790322580646,16.347790322580646,15.273790322580647,14.896790322580646,15.635790322580647,15.183790322580647
45,2022-07-09 07:30:00,7,16.368149193548387,16.433149193548388,16.643149193548386,15.761149193548388,15.193149193548388,16.027149193548386,15.575149193548388,16.262790322580646,16.327790322580647,16.537790322580644,15.655790322580646,15.087790322580647,15.921790322580645,15.469790322580646
46,2022-07-09 07:40:00,7,16.558149193548388,16.719149193548386,16.834149193548388,16.047149193548385,15.575149193548388,16.693149193548386,15.861149193548385,16.452790322580647,16.613790322580645,16.728790322580647,15.941790322580644,15.469790322580646,16.587790322580645,15.755790322580644
47,2022-07-09 07:50:00,7,16.84414919354839,16.909149193548387,17.024149193548386,16.428149193548386,15.766149193548387,17.16914919354839,16.147149193548387,16.73879032258065,16.803790322580646,16.918790322580644,16.322790322580644,15.660790322580645,17.063790322580648,16.041790322580646
48,2022-07-09 08:00:00,8,17.12914919354839,17.09914919354839,17.21514919354839,17.094149193548386,15.957149193548386,17.83514919354839,16.528149193548387,17.02379032258065,16.993790322580647,17.109790322580647,16.988790322580645,15.851790322580644,17.729790322580648,16.422790322580646
49,2022-07-09 08:10:00,8,17.51014919354839,17.670149193548387,17.405149193548386,17.665149193548388,16.433149193548388,18.31114919354839,16.81414919354839,17.40479032258065,17.564790322580645,17.299790322580645,17.559790322580646,16.327790322580647,18.205790322580647,16.708790322580647
50,2022-07-09 08:20:00,8,17.79514919354839,18.716149193548386,17.78514919354839,18.331149193548388,16.719149193548386,18.691149193548387,17.290149193548388,17.68979032258065,18.610790322580645,17.679790322580647,18.225790322580647,16.613790322580645,18.585790322580646,17.184790322580646
51,2022-07-09 08:30:00,8,18.081149193548388,19.19214919354839,18.166149193548385,18.99714919354839,17.09914919354839,18.59614919354839,17.670149193548387,17.975790322580647,19.086790322580647,18.060790322580644,18.891790322580647,16.993790322580647,18.490790322580647,17.564790322580645
52,2022-07-09 08:40:00,8,18.366149193548388,19.763149193548387,18.927149193548388,19.187149193548386,17.575149193548388,18.786149193548386,17.670149193548387,18.260790322580647,19.657790322580645,18.821790322580647,19.081790322580645,17.469790322580646,18.680790322580645,17.564790322580645
53,2022-07-09 08:50:00,8,18.55614919354839,20.144149193548387,19.402149193548386,19.377149193548387,18.051149193548387,18.97714919354839,17.860149193548388,18.450790322580648,20.038790322580645,19.296790322580645,19.271790322580646,17.945790322580645,18.871790322580647,17.754790322580646
54,2022-07-09 09:00:00,9,18.93714919354839,20.049149193548388,19.87814919354839,19.94814919354839,18.431149193548386,19.167149193548386,18.241149193548388,18.831790322580648,19.943790322580647,19.772790322580647,19.842790322580647,18.325790322580644,19.061790322580645,18.135790322580647
55,2022-07-09 09:10:00,9,19.03214919354839,20.430149193548388,20.069149193548387,20.04414919354839,18.812149193548386,19.357149193548388,18.716149193548386,18.926790322580647,20.324790322580647,19.963790322580646,19.938790322580648,18.706790322580645,19.251790322580646,18.610790322580645
56,2022-07-09 09:20:00,9,19.412149193548387,20.716149193548386,20.450149193548388,20.329149193548385,19.382149193548386,19.26214919354839,19.002149193548387,19.306790322580646,20.610790322580645,20.344790322580646,20.223790322580644,19.276790322580645,19.156790322580648,18.896790322580646
57,2022-07-09 09:30:00,9,19.508149193548388,21.002149193548387,20.545149193548387,20.425149193548386,20.239149193548386,19.64314919354839,19.382149193548386,19.402790322580646,20.896790322580646,20.439790322580645,20.319790322580644,20.133790322580644,19.537790322580648,19.276790322580645
58,2022-07-09 09:40:00,9,19.69814919354839,21.193149193548386,20.831149193548388,20.520149193548388,20.621149193548387,19.833149193548387,19.763149193548387,19.592790322580647,21.087790322580645,20.725790322580647,20.414790322580647,20.515790322580646,19.727790322580645,19.657790322580645
59,2022-07-09 09:50:00,9,19.88814919354839,21.38414919354839,21.118149193548387,21.092149193548387,20.716149193548386,20.119149193548388,20.144149193548387,19.78279032258065,21.278790322580647,21.012790322580646,20.986790322580646,20.610790322580645,20.013790322580647,20.038790322580645
60,2022-07-09 10:00:00,10,19.88814919354839,21.958149193548387,21.595149193548387,21.379149193548386,21.098149193548387,20.786149193548386,20.430149193548388,19.78279032258065,21.852790322580645,21.489790322580646,21.273790322580645,20.992790322580646,20.680790322580645,20.324790322580647
61,2022-07-09 10:10:00,10,20.174149193548388,22.245149193548386,22.169149193548385,22.239149193548386,21.098149193548387,20.786149193548386,20.621149193548387,20.068790322580647,22.139790322580644,22.063790322580644,22.133790322580644,20.992790322580646,20.680790322580645,20.515790322580646
62,2022-07-09 10:20:00,10,20.651149193548388,22.62814919354839,22.265149193548385,22.335149193548386,22.341149193548386,21.359149193548387,20.90714919354839,20.545790322580647,22.522790322580647,22.159790322580644,22.229790322580644,22.235790322580645,21.253790322580645,20.801790322580647
63,2022-07-09 10:30:00,10,20.84114919354839,22.91614919354839,22.648149193548388,22.527149193548386,22.53214919354839,21.836149193548387,21.098149193548387,20.735790322580648,22.810790322580647,22.542790322580647,22.421790322580645,22.426790322580647,21.730790322580646,20.992790322580646
64,2022-07-09 10:40:00,10,21.12814919354839,23.493149193548387,22.93614919354839,22.527149193548386,22.62814919354839,21.836149193548387,21.289149193548386,21.022790322580647,23.387790322580646,22.830790322580647,22.421790322580645,22.522790322580647,21.730790322580646,21.183790322580645
65,2022-07-09 10:50:00,10,21.319149193548387,23.493149193548387,22.84014919354839,22.239149193548386,22.53214919354839,21.932149193548387,21.002149193548387,21.213790322580646,23.387790322580646,22.734790322580647,22.133790322580644,22.426790322580647,21.826790322580646,20.896790322580646
66,2022-07-09 11:00:00,11,21.60514919354839,23.589149193548387,23.12814919354839,22.71814919354839,22.72414919354839,22.123149193548386,21.766149193548387,21.499790322580647,23.483790322580646,23.022790322580647,22.612790322580647,22.618790322580647,22.017790322580645,21.660790322580645
67,2022-07-09 11:10:00,11,21.892149193548388,23.87814919354839,23.513149193548387,23.19814919354839,23.68614919354839,22.411149193548386,21.958149193548387,21.786790322580647,23.772790322580647,23.407790322580645,23.092790322580647,23.580790322580647,22.305790322580645,21.852790322580645
68,2022-07-09 11:20:00,11,22.467149193548387,23.975149193548386,23.898149193548388,23.29414919354839,23.87814919354839,22.69814919354839,22.245149193548386,22.361790322580646,23.869790322580645,23.792790322580647,23.188790322580648,23.772790322580647,22.592790322580647,22.139790322580644
69,2022-07-09 11:30:00,11,22.75414919354839,24.555149193548388,24.091149193548386,23.487149193548387,24.071149193548386,23.27414919354839,22.437149193548386,22.64879032258065,24.449790322580647,23.985790322580645,23.381790322580645,23.965790322580645,23.168790322580648,22.331790322580645
70,2022-07-09 11:40:00,11,23.04214919354839,25.330149193548387,24.381149193548385,24.258149193548388,24.361149193548385,23.371149193548387,22.72414919354839,22.93679032258065,25.224790322580645,24.275790322580644,24.152790322580646,24.255790322580644,23.265790322580646,22.618790322580647
71,2022-07-09 11:50:00,11,23.23414919354839,25.23314919354839,24.478149193548386,24.451149193548385,24.555149193548388,23.659149193548387,22.82014919354839,23.12879032258065,25.127790322580648,24.372790322580645,24.345790322580644,24.449790322580647,23.553790322580646,22.714790322580647
72,2022-07-09 12:00:00,12,23.331149193548388,25.62214919354839,24.381149193548385,24.258149193548388,24.651149193548388,24.141149193548387,23.10814919354839,23.225790322580647,25.516790322580647,24.275790322580644,24.152790322580646,24.545790322580647,24.035790322580645,23.002790322580648
73,2022-07-09 12:10:00,12,23.427149193548388,25.915149193548388,24.671149193548388,24.35514919354839,24.651149193548388,23.85214919354839,23.10814919354839,23.321790322580647,25.809790322580646,24.565790322580646,24.249790322580647,24.545790322580647,23.746790322580647,23.002790322580648
74,2022-07-09 12:20:00,12,23.81214919354839,26.208149193548387,25.25314919354839,24.645149193548388,25.039149193548386,24.045149193548387,23.20414919354839,23.706790322580648,26.102790322580645,25.147790322580647,24.539790322580647,24.933790322580645,23.939790322580645,23.098790322580648
75,2022-07-09 12:30:00,12,24.005149193548387,26.01214919354839,25.059149193548386,25.420149193548387,25.136149193548388,24.045149193548387,23.20414919354839,23.899790322580646,25.906790322580648,24.953790322580645,25.314790322580645,25.030790322580646,23.939790322580645,23.098790322580648
76,2022-07-09 12:40:00,12,24.58514919354839,25.81714919354839,25.156149193548387,25.420149193548387,25.330149193548387,24.045149193548387,23.397149193548387,24.479790322580648,25.711790322580647,25.050790322580646,25.314790322580645,25.224790322580645,23.939790322580645,23.291790322580646
77,2022-07-09 12:50:00,12,24.19814919354839,26.305149193548388,25.448149193548385,25.518149193548386,25.915149193548388,24.818149193548386,23.68614919354839,24.092790322580647,26.199790322580647,25.342790322580644,25.412790322580644,25.809790322580646,24.712790322580645,23.580790322580647
78,2022-07-09 13:00:00,13,24.68114919354839,25.81714919354839,25.350149193548386,25.810149193548387,26.01214919354839,24.915149193548388,23.589149193548387,24.575790322580648,25.711790322580647,25.244790322580645,25.704790322580646,25.906790322580648,24.809790322580646,23.483790322580646
79,2022-07-09 13:10:00,13,24.68114919354839,26.110149193548388,25.448149193548385,25.615149193548387,26.501149193548386,24.915149193548388,23.87814919354839,24.575790322580648,26.004790322580646,25.342790322580644,25.509790322580645,26.395790322580645,24.809790322580646,23.772790322580647
80,2022-07-09 13:20:00,13,24.87514919354839,26.305149193548388,25.740149193548387,26.005149193548387,26.992149193548386,25.206149193548388,23.78214919354839,24.769790322580647,26.199790322580647,25.634790322580645,25.899790322580646,26.886790322580644,25.100790322580647,23.676790322580647
81,2022-07-09 13:30:00,13,25.26314919354839,27.287149193548387,26.130149193548387,26.298149193548387,27.385149193548386,25.400149193548387,24.168149193548388,25.15779032258065,27.181790322580646,26.024790322580646,26.192790322580645,27.279790322580645,25.294790322580646,24.062790322580646
82,2022-07-09 13:40:00,13,25.458149193548387,26.992149193548386,26.325149193548388,26.200149193548388,26.893149193548386,25.109149193548387,23.87814919354839,25.352790322580645,26.886790322580644,26.219790322580646,26.094790322580646,26.787790322580644,25.003790322580645,23.772790322580647
83,2022-07-09 13:50:00,13,25.84714919354839,27.188149193548387,26.325149193548388,26.005149193548387,27.879149193548386,25.498149193548386,24.26514919354839,25.74179032258065,27.082790322580646,26.219790322580646,25.899790322580646,27.773790322580645,25.392790322580645,24.159790322580648
84,2022-07-09 14:00:00,14,26.14014919354839,26.893149193548386,26.815149193548386,26.298149193548387,27.978149193548386,25.88714919354839,24.458149193548387,26.034790322580648,26.787790322580644,26.709790322580645,26.192790322580645,27.872790322580645,25.781790322580648,24.352790322580645
85,2022-07-09 14:10:00,14,26.531149193548387,27.681149193548386,27.012149193548385,26.591149193548386,27.287149193548387,25.69214919354839,24.361149193548385,26.425790322580646,27.575790322580644,26.906790322580644,26.485790322580645,27.181790322580646,25.586790322580647,24.255790322580644
86,2022-07-09 14:20:00,14,26.531149193548387,28.077149193548387,27.110149193548388,26.395149193548388,27.09014919354839,25.985149193548388,24.458149193548387,26.425790322580646,27.971790322580645,27.004790322580646,26.289790322580647,26.984790322580647,25.879790322580646,24.352790322580645
87,2022-07-09 14:30:00,14,26.62914919354839,28.077149193548387,27.208149193548387,26.885149193548386,27.780149193548386,26.08214919354839,25.039149193548386,26.52379032258065,27.971790322580645,27.102790322580645,26.779790322580645,27.674790322580645,25.976790322580648,24.933790322580645
88,2022-07-09 14:40:00,14,27.12014919354839,27.484149193548387,27.405149193548386,26.983149193548385,28.47414919354839,25.790149193548388,25.23314919354839,27.014790322580648,27.378790322580645,27.299790322580645,26.877790322580644,28.368790322580647,25.684790322580646,25.127790322580648
89,2022-07-09 14:50:00,14,27.21814919354839,28.37514919354839,27.504149193548386,26.983149193548385,28.077149193548387,26.180149193548388,25.330149193548387,27.112790322580647,28.269790322580647,27.398790322580645,26.877790322580644,27.971790322580645,26.074790322580647,25.224790322580645
90,2022-07-09 15:00:00,15,26.62914919354839,28.47414919354839,27.998149193548386,27.475149193548386,28.275149193548387,26.571149193548386,25.62214919354839,26.52379032258065,28.368790322580647,27.892790322580645,27.369790322580645,28.169790322580646,26.465790322580645,25.516790322580647
91,2022-07-09 15:10:00,15,26.825149193548388,28.87214919354839,27.504149193548386,27.082149193548386,28.47414919354839,26.767149193548388,25.525149193548387,26.719790322580646,28.766790322580647,27.398790322580645,26.976790322580644,28.368790322580647,26.661790322580647,25.419790322580646
92,2022-07-09 15:20:00,15,27.415149193548388,28.275149193548387,27.701149193548385,27.377149193548387,27.879149193548386,26.865149193548387,25.428149193548386,27.309790322580646,28.169790322580646,27.595790322580644,27.271790322580646,27.773790322580645,26.759790322580645,25.322790322580644
93,2022-07-09 15:30:00,15,27.12014919354839,28.87214919354839,27.504149193548386,27.771149193548386,28.57314919354839,26.767149193548388,25.525149193548387,27.014790322580648,28.766790322580647,27.398790322580645,27.665790322580644,28.467790322580647,26.661790322580647,25.419790322580646
94,2022-07-09 15:40:00,15,27.415149193548388,28.87214919354839,27.800149193548386,27.771149193548386,28.972149193548386,26.767149193548388,25.525149193548387,27.309790322580646,28.766790322580647,27.694790322580644,27.665790322580644,28.866790322580645,26.661790322580647,25.419790322580646
95,2022-07-09 15:50:00,15,27.31714919354839,28.87214919354839,27.800149193548386,27.475149193548386,28.673149193548387,27.062149193548386,25.62214919354839,27.211790322580647,28.766790322580647,27.694790322580644,27.369790322580645,28.567790322580645,26.956790322580645,25.516790322580647
96,2022-07-09 16:00:00,16,27.514149193548388,28.57314919354839,27.800149193548386,27.574149193548386,28.773149193548388,26.865149193548387,25.525149193548387,27.408790322580646,28.467790322580647,27.694790322580644,27.468790322580645,28.667790322580647,26.759790322580645,25.419790322580646
97,2022-07-09 16:10:00,16,27.514149193548388,28.87214919354839,27.405149193548386,27.672149193548385,29.072149193548388,26.66914919354839,25.81714919354839,27.408790322580646,28.766790322580647,27.299790322580645,27.566790322580644,28.966790322580646,26.563790322580648,25.711790322580647
98,2022-07-09 16:20:00,16,27.612149193548387,28.275149193548387,27.504149193548386,27.475149193548386,28.773149193548388,26.767149193548388,25.81714919354839,27.506790322580645,28.169790322580646,27.398790322580645,27.369790322580645,28.667790322580647,26.661790322580647,25.711790322580647
99,2022-07-09 16:30:00,16,27.514149193548388,28.47414919354839,26.913149193548385,27.574149193548386,28.47414919354839,26.865149193548387,25.81714919354839,27.408790322580646,28.368790322580647,26.807790322580644,27.468790322580645,28.368790322580647,26.759790322580645,25.711790322580647
100,2022-07-09 16:40:00,16,27.514149193548388,28.673149193548387,26.619149193548388,27.475149193548386,29.072149193548388,26.963149193548386,25.915149193548388,27.408790322580646,28.567790322580645,26.513790322580647,27.369790322580645,28.966790322580646,26.857790322580644,25.809790322580646
101,2022-07-09 16:50:00,16,27.810149193548387,28.673149193548387,26.913149193548385,27.574149193548386,29.472149193548386,27.062149193548386,26.110149193548388,27.704790322580646,28.567790322580645,26.807790322580644,27.468790322580645,29.366790322580645,26.956790322580645,26.004790322580646
102,2022-07-09 17:00:00,17,27.612149193548387,28.673149193548387,26.619149193548388,27.870149193548386,29.57314919354839,27.062149193548386,26.208149193548387,27.506790322580645,28.567790322580645,26.513790322580647,27.764790322580644,29.467790322580647,26.956790322580645,26.102790322580645
103,2022-07-09 17:10:00,17,28.50414919354839,28.47414919354839,26.717149193548387,27.672149193548385,29.472149193548386,27.258149193548388,26.110149193548388,28.39879032258065,28.368790322580647,26.611790322580646,27.566790322580644,29.366790322580645,27.152790322580646,26.004790322580646
104,2022-07-09 17:20:00,17,29.002149193548387,28.673149193548387,26.913149193548385,27.278149193548387,29.774149193548386,27.062149193548386,26.110149193548388,28.896790322580646,28.567790322580645,26.807790322580644,27.172790322580646,29.668790322580644,26.956790322580645,26.004790322580646
105,2022-07-09 17:30:00,17,29.302149193548388,28.87214919354839,27.208149193548387,27.672149193548385,29.472149193548386,27.554149193548387,26.208149193548387,29.196790322580647,28.766790322580647,27.102790322580645,27.566790322580644,29.366790322580645,27.448790322580646,26.102790322580645
