lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24,2022-08-10T18:42:43.916Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.6,2022-08-10T18:37:06.462Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.8,2022-08-10T18:31:32.469Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.1,2022-08-10T18:26:08.748Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.5,2022-08-10T18:20:27.918Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26,2022-08-10T18:14:39.933Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.2,2022-08-10T18:09:12.533Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.4,2022-08-10T18:03:15.668Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.6,2022-08-10T17:58:00.693Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.9,2022-08-10T17:52:02.218Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27,2022-08-10T17:46:19.798Z,5c9e06c1cbf9ae001a48c976,SI
