lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,49,2022-08-10T18:37:20.211Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,49,2022-08-10T18:31:27.560Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,48,2022-08-10T18:26:04.486Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,47,2022-08-10T18:20:34.334Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,45,2022-08-10T18:14:42.560Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,45,2022-08-10T18:09:19.155Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,44,2022-08-10T18:03:26.143Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T17:57:44.992Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:52:09.020Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:46:33.487Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:41:06.143Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:35:11.609Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:29:54.013Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T17:23:45.314Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T17:18:16.247Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T17:12:27.207Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T17:06:57.166Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,39,2022-08-10T17:01:12.523Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T16:55:47.737Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:50:10.366Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T16:44:15.241Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:38:50.773Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T16:32:56.913Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:27:12.948Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:21:45.261Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,39,2022-08-10T16:15:59.704Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:10:28.498Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T16:04:50.477Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:59:09.104Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:53:27.610Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,39,2022-08-10T15:48:01.878Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:42:20.373Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:36:35.035Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:30:49.527Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:25:18.505Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T15:20:03.988Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:13:41.465Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T15:08:16.841Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T15:02:39.545Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:56:49.393Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T14:51:18.351Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T14:45:46.218Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T14:40:05.783Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,40,2022-08-10T14:34:08.432Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:28:21.172Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:22:44.044Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:17:17.772Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:11:30.133Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T14:06:05.132Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T14:00:35.677Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T13:54:43.250Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T13:49:07.171Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,42,2022-08-10T13:43:06.070Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T13:37:36.856Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,44,2022-08-10T13:32:04.151Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,41,2022-08-10T13:26:18.168Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T13:20:48.979Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T13:15:25.500Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,43,2022-08-10T13:09:28.452Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,45,2022-08-10T13:04:20.036Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,45,2022-08-10T12:57:47.249Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,44,2022-08-10T12:52:24.538Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,46,2022-08-10T12:46:46.187Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,47,2022-08-10T12:40:44.621Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,46,2022-08-10T12:35:12.458Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,47,2022-08-10T12:29:24.874Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,47,2022-08-10T12:24:02.382Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,47,2022-08-10T12:18:14.933Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,48,2022-08-10T12:12:44.648Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,48,2022-08-10T12:06:56.513Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,50,2022-08-10T12:01:24.855Z,5c9e06c1cbf9ae001a48c974,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,%,50,2022-08-10T11:55:25.845Z,5c9e06c1cbf9ae001a48c974,SI
